"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.input_meta","Input.input_text","Input.clarq_meta","Input.clarq_text","Answer.Comments","Answer.information_need_code","Answer.information_need_rephrase","Answer.information_need_results","Approve","Reject"
"337F8MIIMZNRXK6GHTFKJCNGYTG04D","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:49:56 PDT 2020","1","BatchId:298293;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:49:56 PST 2020","","","33OOO72IVIVXVHEGYCEEB5WPO7TCTW","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:51:57 PDT 2020","Wed Oct 28 19:51:59 PDT 2020","Sat Oct 31 19:51:59 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_10","i have created a link in account dashboard it is visible as shown in screen  shot below  http://www.awesomescreenshot.com/image/2552807/2ab6b42e8987aaeb6e254a81c27e202a  when i click on the link it is showing just like these in the screen shot below  http://www.awesomescreenshot.com/image/2552811/5e81668539016e4f9622033455c999d0  but i need on clicking my custom link i need show the content as shown in the  screen shot below  http://www.awesomescreenshot.com/image/2552815/afa2f32d0f2be63d2596e75ae53626c1  please can anyone help me  thanks in advance .","clarq_10","can you please share the code you are using ?","{}","","",""
"3MDWE879UHCTEDF2W480K1UFBPRB96","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:49:56 PDT 2020","1","BatchId:298293;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:49:56 PST 2020","","","37TD41K0AIJWGH119C9O1003MOFCS7","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:51:46 PDT 2020","Wed Oct 28 19:51:54 PDT 2020","Sat Oct 31 19:51:54 PDT 2020","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","post_11","i 'm very new to magento , i have magento_2.3-ee , i 'm using ubuntu-16.4 , i created a virtual host , extract magento_2.3 folder in it , now when i type and hit url ` mg.local ` , i get blank white page ...  also when i type this command to switch to developer mode ` sudo php bin / magento deploy : mode : set developer ` i get this error ` there are no commands defined in the "" deploy : mode "" namespace . `  thanks in advance .","clarq_11","did you try with ` &ltunk&gt ` ?","{}","0","",""
"3IWA71V4TIQD9XG53TX6POU54R6X6P","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:49:56 PDT 2020","1","BatchId:298293;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:49:56 PST 2020","","","323Q6SJS8JQETK7VPKNQ5SE4AQQFH0","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:51:39 PDT 2020","Wed Oct 28 19:51:40 PDT 2020","Sat Oct 31 19:51:40 PDT 2020","","","","1","0% (0/0)","0% (0/0)","0% (0/0)","post_12","i 've added an image to my home page and when i preview the home page from cms pages in the admin the image is responsive .  when i click on my logo the page is then fully responsive all except the image ?  the url ends index.php/home when i preview from the cms pages panel and when i click the logo the home url key is gone ?","clarq_12","are you using the default theme ?","{}","","",""
"3RDTX9JRTYB6C1CCJNWKFZ8JSZ079G","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:49:56 PDT 2020","1","BatchId:298293;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:49:56 PST 2020","","","3PWWM24LHT81ZFUQYLED8WRGY3V82U","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:53:00 PDT 2020","Wed Oct 28 19:53:02 PDT 2020","Sat Oct 31 19:53:02 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_13","i want to put attribute selection at the time of creating simple product like "" configurable product "" . when admin select attributes only those attribute can be display at the time of product creation from admin panel . so how can i achieve this functionality . any idea and help will be appreciate .  i am using magento version : 1.9.3.4 .","clarq_13","do you want to display in cart page or in frontend ?","{}","","",""
"3N3WJQXELS0UR2GF28IFOHI6HDV2LS","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:50:19 PDT 2020","1","BatchId:298293;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:50:19 PST 2020","","","3NGMS9VZTMSUFOGPUUZQ272RUBDFF2","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:51:22 PDT 2020","Wed Oct 28 19:51:24 PDT 2020","Sat Oct 31 19:51:24 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_14","is there a quick way to check the name of an object . for example , if i do ...      $ product = mage::getmodel('catalog / product')- > ... ;  how can i get check to see it is a ` mage_catalog_model_product ` for ` $ product ` ?","clarq_14","can you give more details ?","{}","","",""
"3TFJJUELSHZ1OYM9PVPGLYSJN4H2CC","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:49:56 PDT 2020","1","BatchId:298293;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:49:56 PST 2020","","","3180JW2OT5MIIT9W78D2VT36YOG5JC","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:52:55 PDT 2020","Wed Oct 28 19:52:57 PDT 2020","Sat Oct 31 19:52:57 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_15","i installed ` magento2.2 ` . after installing when i visit the site , it shows  > 500 internal server error  the same for admin section as well .  i removed my .htaccess from root folder and tried . this time around front end loads without ` css ` and ` js ` , but admin section shows  > 404 not found  can someone help ?  i referred below but no luck .  https://magento.stackexchange.com/questions/106838/css-and-admin-panel-not-working-in-magento-2-community-edition","clarq_15","did you check your .htaccess file ?","{}","","",""
"3YD0MU1NC2BKHKMHBTAKBUJ3YHI7AV","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:49:56 PDT 2020","1","BatchId:298293;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:49:56 PST 2020","","","3XIQGXAUMDIY0HS4C570KMPH0SQ7XH","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:51:41 PDT 2020","Wed Oct 28 19:51:42 PDT 2020","Sat Oct 31 19:51:42 PDT 2020","","","","1","0% (0/0)","0% (0/0)","0% (0/0)","post_16","how can i add a label to checkout addresses fields ?  [ ! [ enter image description here][1]][1 ]    [ 1 ] : https://i.stack.imgur.com/ltvpd.png","clarq_16","do you want to create a new attribute ?","{}","","",""
"3I01FDIL6MIBTQSNPRKR54A184T2DC","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:49:56 PDT 2020","1","BatchId:298293;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:49:56 PST 2020","","","37M28K1J0RNFOZLD244J34JSQ2HAJN","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:52:32 PDT 2020","Wed Oct 28 19:52:36 PDT 2020","Sat Oct 31 19:52:36 PDT 2020","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","post_17","tried to add the following code to add validation for street , but it 's not work . how to add the validation for street ? thanks .                                             true","clarq_17","what do you mean by "" &ltunk&gt "" ?","{}","","4",""
"3PR3LXCWSF90RGI3100I9YL7USEX90","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:50:19 PDT 2020","1","BatchId:298293;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:50:19 PST 2020","","","3634BBTX0P4EPFIFV25B54FJA35FIT","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:51:43 PDT 2020","Wed Oct 28 19:51:44 PDT 2020","Sat Oct 31 19:51:44 PDT 2020","","","","1","0% (0/0)","0% (0/0)","0% (0/0)","post_18","i 've just made a module with a controller and routes , the page loads fine and some head elements are present ... however they are no blocks on the page - is this normal ? why does n't default.xml layout apply to this page ( defined in other places )  i have no layout files in this module yet .","clarq_18","can you post the code you are using ?","{}","","",""
"36D1BWBEHNBEXKY02KJUOUXVHIL2MU","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:50:19 PDT 2020","1","BatchId:298293;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:50:19 PST 2020","","","3KWTYT0871DODJXWATPFB8GY2DL5LE","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:53:13 PDT 2020","Wed Oct 28 19:53:15 PDT 2020","Sat Oct 31 19:53:15 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_19","in my magneto mobile homepage . featured product slider not working properly .  when i add this code to my mobile_homepage static block it will work only once . when i try to add another category with this code . slider is not working . it will show product big images . url ( test.blingers.in )  {{block type=""mpanel / products "" products_count=""10 "" title=""school uniform "" category_id=""377 "" template=""cms / home / featured_products.phtml""}}","clarq_19","can you add your code here ?","{}","","",""
"3TD33TP5DLC7JWP7OAM0GW5ZH79BAL","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:50:02 PDT 2020","1","BatchId:298293;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:50:02 PST 2020","","","3JRJSWSMQIV7TY00FOEIJGSUFKT3EZ","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:50:56 PDT 2020","Wed Oct 28 19:50:59 PDT 2020","Sat Oct 31 19:50:59 PDT 2020","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","post_20","how to get product i d but this product in which category and this category how to get product i d i want to set entity i d thru get category i d please say any way   .. :) advance thank you .. please help me ..","clarq_20","do you want to display in category page or in category page ?","{}","","",""
"3GITHABACYVKF2J0ELYU19MVM8V2NU","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:50:19 PDT 2020","1","BatchId:298293;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:50:19 PST 2020","","","3OS4RQUCRAP42749PSDUJHB6FDLFBK","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:50:48 PDT 2020","Wed Oct 28 19:50:56 PDT 2020","Sat Oct 31 19:50:56 PDT 2020","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","post_21","i tried to follow steps according to this link : https://magecomp.com/blog/add-custom-tab-in-customer-account-section-magento-2/  but nothing added , could anybody help me please ?","clarq_21","do you mean $ &ltunk&gt ?","{}","","4",""
"3X878VYTIESFDB3PM9WCPVUUVXV7F8","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:50:20 PDT 2020","1","BatchId:298293;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:50:20 PST 2020","","","3KMS4QQVK305VA83V5QNIKUW27UFK4","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:53:16 PDT 2020","Wed Oct 28 19:53:17 PDT 2020","Sat Oct 31 19:53:17 PDT 2020","","","","1","0% (0/0)","0% (0/0)","0% (0/0)","post_22","i want to show some extra data on product list page so i override the vendor\magento\module - catalog\block\product\listproduct.php . for this i refer http://magento.stackexchange.com/questions/96642/add-custom-block-on-listing-page-magento2 . it work .  but i need to call my helper function in my override block file . created new file name listproduct.php in app\code\vendor\module_name\block\product      namespace vendor\module_name\block\product ;       class listproduct extends \magento\catalog\block\product\listproduct       {        // i need to call my module helper function here :           public function test ( ) {            }       }  how can i call my helper function inside this block file . thanks","clarq_22","can you add your code here ?","{}","","",""
"31YWE12TE0MWDXUAM32YV2U1Z2QX7O","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:50:02 PDT 2020","1","BatchId:298293;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:50:02 PST 2020","","","3K2755HG5TDXH42T3O40E7Z6IYXFDR","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:51:01 PDT 2020","Wed Oct 28 19:51:07 PDT 2020","Sat Oct 31 19:51:07 PDT 2020","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","post_23","4444333322221111 //   here how to get a value dynamically            what is the format of get a value dynamically in xml field","clarq_23","can you show us your code please ?","{}","","",""
"3TKSOBLOHLQC26UZUOMWB7P5ZPUBBG","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:50:02 PDT 2020","1","BatchId:298293;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:50:02 PST 2020","","","31UV0MXWNRMMNIPQPQS2JSO6L9R5I0","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:52:48 PDT 2020","Wed Oct 28 19:52:50 PDT 2020","Sat Oct 31 19:52:50 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_24","i created sub - store and displayed all products on all new stores as :  go to your manage products page , click select all , change the action dropdown to say "" change attributes "" and click submit . then , on the websites tab , make sure your new site is checked in the "" add product to websites "" area , and click save .  requirement : all set well but products images are not displaying same like main website . hoe to display images on product - list and product - detail pages ?","clarq_24","are you using custom theme or custom theme ?","{}","","",""
"3YOAVL4CA0ROZ5C6LNSCPBQ2G0Z4Z9","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:50:04 PDT 2020","1","BatchId:298293;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:50:04 PST 2020","","","39LOEL67OTFQKXQ92LSIR6W84HV835","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:53:07 PDT 2020","Wed Oct 28 19:53:10 PDT 2020","Sat Oct 31 19:53:10 PDT 2020","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","post_25","hello i m new to magento and not so familiar with magento i have requirement assign a category to new products automatically  thanks in advance for help","clarq_25","do you want to remove all products ?","{}","","",""
"3V0TR1NRVACNYX4Y9VCD8IZT7FSA4E","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:50:04 PDT 2020","1","BatchId:298293;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:50:04 PST 2020","","","3X66WABAJXS5DCWRLJ46JJD6S083GG","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:51:31 PDT 2020","Wed Oct 28 19:51:34 PDT 2020","Sat Oct 31 19:51:34 PDT 2020","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","post_26","i am struggling with an strange issue that when i enable the ` use flat catalog category ` from admin the front is starting giving the following error in chrome      no data received      unable to load the webpage because the server sent no data .      here are some suggestions :      reload this webpage later .      error 324 ( net::err_empty_response ) : the server closed the connection without sending any data .  and in mozzila - > nothing is displaying :'(  not getting this at all what is going on . any body any idea about this please help .","clarq_26","can you post the error log ?","{}","","",""
"309D674SHZVVCBM58OIRMRVNHAUBCN","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:50:04 PDT 2020","1","BatchId:298293;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:50:04 PST 2020","","","3I7DHKZYGOA2DRN0OIMHGVBE5HZ5F9","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:52:05 PDT 2020","Wed Oct 28 19:52:06 PDT 2020","Sat Oct 31 19:52:06 PDT 2020","","","","1","0% (0/0)","0% (0/0)","0% (0/0)","post_27","when i am   changing store view , it affects the whole front end design of my site  how to fix it .","clarq_27","what do you mean by "" change "" ?","{}","","",""
