"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.input_meta","Input.input_text","Input.clarq_meta","Input.clarq_text","Answer.Comments","Answer.information_need_code","Answer.information_need_rephrase","Answer.information_need_results","Approve","Reject"
"386T3MLZLN5SGLTITW5X0O3L0GR809","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Thu Oct 29 12:28:28 PDT 2020","1","BatchId:298377;OriginalHitTemplateId:920937243;","3600","259200","Wed Nov 18 11:28:28 PST 2020","","","3OVR4I9USQTH8X99OTE1N29ECNEQ4K","A114SLF6QMZ0O7","Submitted","Thu Oct 29 12:29:35 PDT 2020","Thu Oct 29 12:29:38 PDT 2020","Sun Nov 01 11:29:38 PST 2020","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","post_10","i have created a link in account dashboard it is visible as shown in screen  shot below  http://www.awesomescreenshot.com/image/2552807/2ab6b42e8987aaeb6e254a81c27e202a  when i click on the link it is showing just like these in the screen shot below  http://www.awesomescreenshot.com/image/2552811/5e81668539016e4f9622033455c999d0  but i need on clicking my custom link i need show the content as shown in the  screen shot below  http://www.awesomescreenshot.com/image/2552815/afa2f32d0f2be63d2596e75ae53626c1  please can anyone help me  thanks in advance .","clarq_10","can you add the code ?","{}","","",""
"3FBEFUUYRKF1DK8CSJ5S5GJ737DA6G","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Thu Oct 29 12:28:28 PDT 2020","1","BatchId:298377;OriginalHitTemplateId:920937243;","3600","259200","Wed Nov 18 11:28:28 PST 2020","","","3M23Y66PO3H700S0ZLWLF08TQ25S6W","A114SLF6QMZ0O7","Submitted","Thu Oct 29 12:29:53 PDT 2020","Thu Oct 29 12:29:56 PDT 2020","Sun Nov 01 11:29:56 PST 2020","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","post_11","i 'm very new to magento , i have magento_2.3-ee , i 'm using ubuntu-16.4 , i created a virtual host , extract magento_2.3 folder in it , now when i type and hit url ` mg.local ` , i get blank white page ...  also when i type this command to switch to developer mode ` sudo php bin / magento deploy : mode : set developer ` i get this error ` there are no commands defined in the "" deploy : mode "" namespace . `  thanks in advance .","clarq_11","did you try ` sudo apt - get ` ?","{}","","",""
"37SDSEDIN9CSNAE0PF9XETMV58X81C","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Thu Oct 29 12:28:28 PDT 2020","1","BatchId:298377;OriginalHitTemplateId:920937243;","3600","259200","Wed Nov 18 11:28:28 PST 2020","","","3300DTYQT3RZ0Z62DZQEWOL5PC8QEQ","A114SLF6QMZ0O7","Submitted","Thu Oct 29 12:36:04 PDT 2020","Thu Oct 29 12:36:06 PDT 2020","Sun Nov 01 11:36:06 PST 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_12","i 've added an image to my home page and when i preview the home page from cms pages in the admin the image is responsive .  when i click on my logo the page is then fully responsive all except the image ?  the url ends index.php/home when i preview from the cms pages panel and when i click the logo the home url key is gone ?","clarq_12","can you post your code ?","{}","","",""
"3N3WJQXELS0UR2GF28IFOHI6HEA2L9","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Thu Oct 29 12:28:28 PDT 2020","1","BatchId:298377;OriginalHitTemplateId:920937243;","3600","259200","Wed Nov 18 11:28:28 PST 2020","","","39JEC7537VBC89I537ETCNKALSAVCW","A114SLF6QMZ0O7","Submitted","Thu Oct 29 12:33:34 PDT 2020","Thu Oct 29 12:33:36 PDT 2020","Sun Nov 01 11:33:36 PST 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_13","i want to put attribute selection at the time of creating simple product like "" configurable product "" . when admin select attributes only those attribute can be display at the time of product creation from admin panel . so how can i achieve this functionality . any idea and help will be appreciate .  i am using magento version : 1.9.3.4 .","clarq_13","do you want to create a custom file ?","{}","","",""
"3YD0MU1NC2BKHKMHBTAKBUJ3YIXA7F","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Thu Oct 29 12:28:28 PDT 2020","1","BatchId:298377;OriginalHitTemplateId:920937243;","3600","259200","Wed Nov 18 11:28:28 PST 2020","","","3IUZPWIU1PH76WUYLU0NM8GWXALWKK","A114SLF6QMZ0O7","Submitted","Thu Oct 29 12:33:02 PDT 2020","Thu Oct 29 12:33:21 PDT 2020","Sun Nov 01 11:33:21 PST 2020","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","post_14","is there a quick way to check the name of an object . for example , if i do ...      $ product = mage::getmodel('catalog / product')- > ... ;  how can i get check to see it is a ` mage_catalog_model_product ` for ` $ product ` ?","clarq_14","what do you mean by ` &ltunk&gt ` ?","{}","","4",""
"39N6W9XWRDX46VVLK2SUKTE30CIYGF","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Thu Oct 29 12:28:47 PDT 2020","1","BatchId:298377;OriginalHitTemplateId:920937243;","3600","259200","Wed Nov 18 11:28:47 PST 2020","","","3NS0A6KXC5I6Y53K6QZFNKIL7V8ZGA","A114SLF6QMZ0O7","Submitted","Thu Oct 29 12:36:21 PDT 2020","Thu Oct 29 12:36:26 PDT 2020","Sun Nov 01 11:36:26 PST 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","post_15","i installed ` magento2.2 ` . after installing when i visit the site , it shows  > 500 internal server error  the same for admin section as well .  i removed my .htaccess from root folder and tried . this time around front end loads without ` css ` and ` js ` , but admin section shows  > 404 not found  can someone help ?  i referred below but no luck .  https://magento.stackexchange.com/questions/106838/css-and-admin-panel-not-working-in-magento-2-community-edition","clarq_15","did you try ` &ltunk&gt ` ?","{}","0","",""
"356TQKY9XF76YWT2EVQ6F3D88UX879","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Thu Oct 29 12:28:47 PDT 2020","1","BatchId:298377;OriginalHitTemplateId:920937243;","3600","259200","Wed Nov 18 11:28:47 PST 2020","","","3M1CVSFP61FWAMPQXUOS05VE4XAQAV","A114SLF6QMZ0O7","Submitted","Thu Oct 29 12:35:30 PDT 2020","Thu Oct 29 12:35:33 PDT 2020","Sun Nov 01 11:35:33 PST 2020","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","post_16","how can i add a label to checkout addresses fields ?  [ ! [ enter image description here][1]][1 ]    [ 1 ] : https://i.stack.imgur.com/ltvpd.png","clarq_16","what do you mean by "" &ltunk&gt "" ?","{}","","4",""
"3TLFH2L6Y9YIAFOKBHK6A8SNBRW2TC","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Thu Oct 29 12:28:48 PDT 2020","1","BatchId:298377;OriginalHitTemplateId:920937243;","3600","259200","Wed Nov 18 11:28:48 PST 2020","","","34BBWHLWHBLG014ALRFB9S1J56WWI9","A114SLF6QMZ0O7","Submitted","Thu Oct 29 12:29:38 PDT 2020","Thu Oct 29 12:29:42 PDT 2020","Sun Nov 01 11:29:42 PST 2020","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","post_17","tried to add the following code to add validation for street , but it 's not work . how to add the validation for street ? thanks .                                             true","clarq_17","what do you mean by "" &ltunk&gt "" ?","{}","","4",""
"36D1BWBEHNBEXKY02KJUOUXVHJ02MB","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Thu Oct 29 12:28:34 PDT 2020","1","BatchId:298377;OriginalHitTemplateId:920937243;","3600","259200","Wed Nov 18 11:28:34 PST 2020","","","386CSBG1O0WVNKDN7H7GK0TS8EKQ65","A114SLF6QMZ0O7","Submitted","Thu Oct 29 12:31:16 PDT 2020","Thu Oct 29 12:31:19 PDT 2020","Sun Nov 01 11:31:19 PST 2020","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","post_18","i 've just made a module with a controller and routes , the page loads fine and some head elements are present ... however they are no blocks on the page - is this normal ? why does n't default.xml layout apply to this page ( defined in other places )  i have no layout files in this module yet .","clarq_18","what do you mean by "" &ltunk&gt "" ?","{}","","4",""
"3GITHABACYVKF2J0ELYU19MVM9A2NB","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Thu Oct 29 12:28:34 PDT 2020","1","BatchId:298377;OriginalHitTemplateId:920937243;","3600","259200","Wed Nov 18 11:28:34 PST 2020","","","3X31TUMD7YWPP1WD96N38I3HQXI1LU","A114SLF6QMZ0O7","Submitted","Thu Oct 29 12:30:59 PDT 2020","Thu Oct 29 12:31:01 PDT 2020","Sun Nov 01 11:31:01 PST 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_19","in my magneto mobile homepage . featured product slider not working properly .  when i add this code to my mobile_homepage static block it will work only once . when i try to add another category with this code . slider is not working . it will show product big images . url ( test.blingers.in )  {{block type=""mpanel / products "" products_count=""10 "" title=""school uniform "" category_id=""377 "" template=""cms / home / featured_products.phtml""}}","clarq_19","can you share your code ?","{}","","",""
"3AQN9REUTFQ1UBLUICRME8B6NK2YD5","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Thu Oct 29 12:28:34 PDT 2020","1","BatchId:298377;OriginalHitTemplateId:920937243;","3600","259200","Wed Nov 18 11:28:34 PST 2020","","","3EJPLAJKENQ41CEEUDQTBT5WDH5Z68","A114SLF6QMZ0O7","Submitted","Thu Oct 29 12:31:12 PDT 2020","Thu Oct 29 12:31:14 PDT 2020","Sun Nov 01 11:31:14 PST 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_20","how to get product i d but this product in which category and this category how to get product i d i want to set entity i d thru get category i d please say any way   .. :) advance thank you .. please help me ..","clarq_20","what do you want to achieve ?","{}","","",""
"3GS542CVJVXRPXYTVUHNHFUN1UK59G","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Thu Oct 29 12:28:35 PDT 2020","1","BatchId:298377;OriginalHitTemplateId:920937243;","3600","259200","Wed Nov 18 11:28:35 PST 2020","","","3J4Q2Z4UTZDTHZSTYZKKIUS5WGDWQC","A114SLF6QMZ0O7","Submitted","Thu Oct 29 12:35:48 PDT 2020","Thu Oct 29 12:35:54 PDT 2020","Sun Nov 01 11:35:54 PST 2020","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","post_21","i tried to follow steps according to this link : https://magecomp.com/blog/add-custom-tab-in-customer-account-section-magento-2/  but nothing added , could anybody help me please ?","clarq_21","what do you mean by "" &ltunk&gt "" ?","{}","","4",""
"3TC2K6WK9GCZCVWW8J9BJCW0XEB82T","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Thu Oct 29 12:28:35 PDT 2020","1","BatchId:298377;OriginalHitTemplateId:920937243;","3600","259200","Wed Nov 18 11:28:35 PST 2020","","","3LEIZ60CDK9RJVGCSKT5V3WY3IDZ9J","A114SLF6QMZ0O7","Submitted","Thu Oct 29 12:32:57 PDT 2020","Thu Oct 29 12:33:02 PDT 2020","Sun Nov 01 11:33:02 PST 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","post_22","i want to show some extra data on product list page so i override the vendor\magento\module - catalog\block\product\listproduct.php . for this i refer http://magento.stackexchange.com/questions/96642/add-custom-block-on-listing-page-magento2 . it work .  but i need to call my helper function in my override block file . created new file name listproduct.php in app\code\vendor\module_name\block\product      namespace vendor\module_name\block\product ;       class listproduct extends \magento\catalog\block\product\listproduct       {        // i need to call my module helper function here :           public function test ( ) {            }       }  how can i call my helper function inside this block file . thanks","clarq_22","can you post your code ?","{}","","",""
"3LAZVA75NI12XNJCF0Y7GYM0CJF2OQ","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Thu Oct 29 12:28:35 PDT 2020","1","BatchId:298377;OriginalHitTemplateId:920937243;","3600","259200","Wed Nov 18 11:28:35 PST 2020","","","3GNA64GUZFEZ4GD92YXBSUFSCJ9Q5P","A114SLF6QMZ0O7","Submitted","Thu Oct 29 12:29:50 PDT 2020","Thu Oct 29 12:29:53 PDT 2020","Sun Nov 01 11:29:53 PST 2020","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","post_23","4444333322221111 //   here how to get a value dynamically            what is the format of get a value dynamically in xml field","clarq_23","what do you mean by "" &ltunk&gt "" ?","{}","","4",""
"30Z7M1Q8UYUOHYR0LY2QPUFY923A82","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Thu Oct 29 12:28:35 PDT 2020","1","BatchId:298377;OriginalHitTemplateId:920937243;","3600","259200","Wed Nov 18 11:28:35 PST 2020","","","3X4MXAO0BHYTT07TBE9KNK2AS2FWRD","A114SLF6QMZ0O7","Submitted","Thu Oct 29 12:36:11 PDT 2020","Thu Oct 29 12:36:13 PDT 2020","Sun Nov 01 11:36:13 PST 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_24","i created sub - store and displayed all products on all new stores as :  go to your manage products page , click select all , change the action dropdown to say "" change attributes "" and click submit . then , on the websites tab , make sure your new site is checked in the "" add product to websites "" area , and click save .  requirement : all set well but products images are not displaying same like main website . hoe to display images on product - list and product - detail pages ?","clarq_24","do you want to do this ?","{}","","",""
"3NSCTNUR2ZX5UG8YN0VNDA577C25AV","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Thu Oct 29 12:28:35 PDT 2020","1","BatchId:298377;OriginalHitTemplateId:920937243;","3600","259200","Wed Nov 18 11:28:35 PST 2020","","","3XLBSAQ9Z5MN5CSJDNVLH75S8SPZ77","A114SLF6QMZ0O7","Submitted","Thu Oct 29 12:31:32 PDT 2020","Thu Oct 29 12:31:34 PDT 2020","Sun Nov 01 11:31:34 PST 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_25","hello i m new to magento and not so familiar with magento i have requirement assign a category to new products automatically  thanks in advance for help","clarq_25","what do you want to achieve ?","{}","","",""
"3D1UCPY6GGJOXDSFCJNG2M1S3SB834","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Thu Oct 29 12:28:35 PDT 2020","1","BatchId:298377;OriginalHitTemplateId:920937243;","3600","259200","Wed Nov 18 11:28:35 PST 2020","","","30BXRYBRP57G46TQF9XQ9G045THWHG","A114SLF6QMZ0O7","Submitted","Thu Oct 29 12:29:30 PDT 2020","Thu Oct 29 12:29:35 PDT 2020","Sun Nov 01 11:29:35 PST 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","post_26","i am struggling with an strange issue that when i enable the ` use flat catalog category ` from admin the front is starting giving the following error in chrome      no data received      unable to load the webpage because the server sent no data .      here are some suggestions :      reload this webpage later .      error 324 ( net::err_empty_response ) : the server closed the connection without sending any data .  and in mozzila - > nothing is displaying :'(  not getting this at all what is going on . any body any idea about this please help .","clarq_26","can you post the output of ` &ltunk&gt ` ?","{}","","","1"
"3DGDV62G7OJKINVDU0BM5YRQMOB2P7","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Thu Oct 29 12:28:35 PDT 2020","1","BatchId:298377;OriginalHitTemplateId:920937243;","3600","259200","Wed Nov 18 11:28:35 PST 2020","","","3Y4W8Q93L0UMD1OJ3394WT2S6SMVDW","A114SLF6QMZ0O7","Submitted","Thu Oct 29 12:33:46 PDT 2020","Thu Oct 29 12:34:03 PDT 2020","Sun Nov 01 11:34:03 PST 2020","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","post_27","when i am   changing store view , it affects the whole front end design of my site  how to fix it .","clarq_27","what do you mean by "" &ltunk&gt "" ?","{}","","4",""
