"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.input_meta","Input.input_text","Input.clarq_meta","Input.clarq_text","Answer.Comments","Answer.information_need_rephrase","Answer.information_need_results","Approve","Reject"
"372AGES0I4F6VGEPVH040JL10DNRXI","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:08 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:08 PST 2020","","","3FFJ6VRIL2YNSB3PSKMQ2XSF41G0IA","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:00:32 PDT 2020","Wed Oct 28 19:00:34 PDT 2020","Sat Oct 31 19:00:34 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_10","i have created a link in account dashboard it is visible as shown in screen  shot below  http://www.awesomescreenshot.com/image/2552807/2ab6b42e8987aaeb6e254a81c27e202a  when i click on the link it is showing just like these in the screen shot below  http://www.awesomescreenshot.com/image/2552811/5e81668539016e4f9622033455c999d0  but i need on clicking my custom link i need show the content as shown in the  screen shot below  http://www.awesomescreenshot.com/image/2552815/afa2f32d0f2be63d2596e75ae53626c1  please can anyone help me  thanks in advance .","clarq_10","can you please share your code ?","{}","",""
"3R0WOCG21MJKD21P8BUXBN5TRUFUDN","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:08 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:08 PST 2020","","","3WR9XG3T64L72F4USU5VNBSJ7XL742","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:04:47 PDT 2020","Wed Oct 28 19:04:49 PDT 2020","Sat Oct 31 19:04:49 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_11","i 'm very new to magento , i have magento_2.3-ee , i 'm using ubuntu-16.4 , i created a virtual host , extract magento_2.3 folder in it , now when i type and hit url ` mg.local ` , i get blank white page ...  also when i type this command to switch to developer mode ` sudo php bin / magento deploy : mode : set developer ` i get this error ` there are no commands defined in the "" deploy : mode "" namespace . `  thanks in advance .","clarq_11","what is the error you are getting ?","{}","",""
"33W1NHWFYHV8GQRW0OTKXJ2UWYIZT0","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:08 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:08 PST 2020","","","3NL0RFNU0GXVXUBEBOU4RGX5DHL4K5","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:04:53 PDT 2020","Wed Oct 28 19:04:55 PDT 2020","Sat Oct 31 19:04:55 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_12","i 've added an image to my home page and when i preview the home page from cms pages in the admin the image is responsive .  when i click on my logo the page is then fully responsive all except the image ?  the url ends index.php/home when i preview from the cms pages panel and when i click the logo the home url key is gone ?","clarq_12","did you check the cache ?","{}","",""
"3TC2K6WK9GCZCVWW8J9BJCW0XCZ287","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:08 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:08 PST 2020","","","3KKG4CDWKJ8BGYSN7R3F17JP2N949B","A114SLF6QMZ0O7","Submitted","Wed Oct 28 18:59:33 PDT 2020","Wed Oct 28 18:59:47 PDT 2020","Sat Oct 31 18:59:47 PDT 2020","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","post_14","is there a quick way to check the name of an object . for example , if i do ...      $ product = mage::getmodel('catalog / product')- > ... ;  how can i get check to see it is a ` mage_catalog_model_product ` for ` $ product ` ?","clarq_14","what do you mean by ` <unk> ` ?","{}","4",""
"3NOEP8XAU4CLJ3YAIPWFVOLMZVZPXO","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:08 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:08 PST 2020","","","3WS1NTTKEZM3IK1ZRCG5Z0FNO9O0FJ","A114SLF6QMZ0O7","Submitted","Wed Oct 28 18:59:52 PDT 2020","Wed Oct 28 18:59:54 PDT 2020","Sat Oct 31 18:59:54 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_16","how can i add a label to checkout addresses fields ?  [ ! [ enter image description here][1]][1 ]    [ 1 ] : https://i.stack.imgur.com/ltvpd.png","clarq_16","can you add more details about what you want to achieve ?","{}","",""
"356ZPKYPUHRAJ8OKNLIHE2SV11TPYU","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:08 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:08 PST 2020","","","324G5B4FB4IQ3RMT9TITB826QL570M","A114SLF6QMZ0O7","Submitted","Wed Oct 28 18:59:50 PDT 2020","Wed Oct 28 18:59:52 PDT 2020","Sat Oct 31 18:59:52 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_18","i 've just made a module with a controller and routes , the page loads fine and some head elements are present ... however they are no blocks on the page - is this normal ? why does n't default.xml layout apply to this page ( defined in other places )  i have no layout files in this module yet .","clarq_18","can you post your controller code ?","{}","",""
"3EN4YVUOUC2PXSVCNCRVYSZAQWTXJW","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:30 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:30 PST 2020","","","3J88R45B2H8N6NW48R1HK8G20MVXPD","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:00:49 PDT 2020","Wed Oct 28 19:00:54 PDT 2020","Sat Oct 31 19:00:54 PDT 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","post_19","in my magneto mobile homepage . featured product slider not working properly .  when i add this code to my mobile_homepage static block it will work only once . when i try to add another category with this code . slider is not working . it will show product big images . url ( test.blingers.in )  {{block type=""mpanel / products "" products_count=""10 "" title=""school uniform "" category_id=""377 "" template=""cms / home / featured_products.phtml""}}","clarq_19","can you post your code ?","{}","",""
"3I01FDIL6MIBTQSNPRKR54A183W2DD","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:30 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:30 PST 2020","","","3RKNTXVS3N8PLH2SZXHFX2U985R4AQ","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:00:24 PDT 2020","Wed Oct 28 19:00:27 PDT 2020","Sat Oct 31 19:00:27 PDT 2020","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","post_20","how to get product i d but this product in which category and this category how to get product i d i want to set entity i d thru get category i d please say any way   .. :) advance thank you .. please help me ..","clarq_20","yes i want to get the product i d","{}","",""
"3HXCEECSQM34XCQQAUGJ50U9B00ZYP","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:30 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:30 PST 2020","","","3YGXWBAF71RDEWZQJBD63XKX88C4CS","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:00:39 PDT 2020","Wed Oct 28 19:00:41 PDT 2020","Sat Oct 31 19:00:41 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_22","i want to show some extra data on product list page so i override the vendor\magento\module - catalog\block\product\listproduct.php . for this i refer http://magento.stackexchange.com/questions/96642/add-custom-block-on-listing-page-magento2 . it work .  but i need to call my helper function in my override block file . created new file name listproduct.php in app\code\vendor\module_name\block\product      namespace vendor\module_name\block\product ;       class listproduct extends \magento\catalog\block\product\listproduct       {        // i need to call my module helper function here :           public function test ( ) {            }       }  how can i call my helper function inside this block file . thanks","clarq_22","can you please share your code ?","{}","",""
"39KV3A5D18HOHG8BSTWBWUD9KMRS7C","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:30 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:30 PST 2020","","","352YTHGROWN4V4A653R7EOHDL0H4H1","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:04:36 PDT 2020","Wed Oct 28 19:04:42 PDT 2020","Sat Oct 31 19:04:42 PDT 2020","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","post_24","i created sub - store and displayed all products on all new stores as :  go to your manage products page , click select all , change the action dropdown to say "" change attributes "" and click submit . then , on the websites tab , make sure your new site is checked in the "" add product to websites "" area , and click save .  requirement : all set well but products images are not displaying same like main website . hoe to display images on product - list and product - detail pages ?","clarq_24","can you please share your code ?","{}","",""
"3UEBBGULPFYHBMFLZHPNZN8E37VUFY","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:16 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:16 PST 2020","","","3HUTX6F6VVX4K7H652395IHGD8Z2OR","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:01:02 PDT 2020","Wed Oct 28 19:01:04 PDT 2020","Sat Oct 31 19:01:04 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_25","hello i m new to magento and not so familiar with magento i have requirement assign a category to new products automatically  thanks in advance for help","clarq_25","you want to add new products in magento 2 ?","{}","",""
"3MJ9GGZYO3GDVJPB5HTPF32VN0Z2AB","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:16 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:16 PST 2020","","","39GHHAVOMG10MA5WT3USQ1XSYSL4J6","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:04:49 PDT 2020","Wed Oct 28 19:04:51 PDT 2020","Sat Oct 31 19:04:51 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_26","i am struggling with an strange issue that when i enable the ` use flat catalog category ` from admin the front is starting giving the following error in chrome      no data received      unable to load the webpage because the server sent no data .      here are some suggestions :      reload this webpage later .      error 324 ( net::err_empty_response ) : the server closed the connection without sending any data .  and in mozzila - > nothing is displaying :'(  not getting this at all what is going on . any body any idea about this please help .","clarq_26","can you post the error message ?","{}","",""
"375VSR8FVWJV0BE4WZOPX41C8DLRZF","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:16 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:16 PST 2020","","","3C2NJ6JBKBRM2MHU4N3WQTHBNYU2NC","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:00:58 PDT 2020","Wed Oct 28 19:01:00 PDT 2020","Sat Oct 31 19:01:00 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_27","when i am   changing store view , it affects the whole front end design of my site  how to fix it .","clarq_27","can you post your code ?","{}","",""
"3MQY1YVHS3UIETU3BVTLAEM15IK2B6","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:16 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:16 PST 2020","","","3X87C8JFV7L0AIBKEUAJL5PKQ3FSQR","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:00:47 PDT 2020","Wed Oct 28 19:00:49 PDT 2020","Sat Oct 31 19:00:49 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_30","i have a custom function that is triggered with event * * sales_order_place_after * * , i need to retrieve the shipping address in this function .  i tried ` $ observer->getcustomeraddress ( ) ` , but it did n't work . how could i get the shipping address ?","clarq_30","can you post your code ?","{}","",""
"3QXFBUZ4ZKQNPMBGA1V5H88Q4MVUGX","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:16 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:16 PST 2020","","","3MAOD8E57RKN32KRSCOPGJB707UXNH","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:00:37 PDT 2020","Wed Oct 28 19:00:38 PDT 2020","Sat Oct 31 19:00:38 PDT 2020","","","","1","0% (0/0)","0% (0/0)","0% (0/0)","post_31","hi this code is working perfect without magento .                          $ ( ' # side').flipbook ( {              pdf : ' sample.pdf ' ,             } ) ;        i added to flipbook.js to   view / frontend / templates / web / js  and added to layout        phtml                         require(['jquery ' ] , function($ ) {                          $ ( ' # side').flipbook ( {              pdf : ' sample.pdf ' ,             } ) ;                  } ) ;            can u explain why its not working ?  and how can i fix it ?","clarq_31","can you please share your code ?","{}","",""
"3JUDR1D0D615IZWSUDQB53H0RIKQ25","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:18 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:18 PST 2020","","","3B4YI393VA6CNYQX6YZOG54L8R0SSG","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:03:35 PDT 2020","Wed Oct 28 19:03:37 PDT 2020","Sat Oct 31 19:03:37 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_32","magento search filter not working at all , although filters on product by category   works fine .  magento ver . 1.9.0.1  on the search page  search filters are not working .  sort by is not working  show 6 product not working ( it shows more then 6 product )  please help https://carvakasextoys.co.uk/catalogsearch/result/?q=games","clarq_32","can you please share your code ?","{}","",""
"3XAOZ9UYRZ1YTEEWB9QX0K7VZC6Q1O","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:18 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:18 PST 2020","","","3NAPMVF0ZXPXZ1P7OGM7UWVLNJP726","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:00:45 PDT 2020","Wed Oct 28 19:00:47 PDT 2020","Sat Oct 31 19:00:47 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_33","hello this is phtml file      getapikey ( ) ;      echo $ url ;  from above code i am getting this url  if hit that url in   browsers other tab it will display json data i.e https://maps.google.com/maps/api/geocode/json?address=manhattan&key=aizasybr3mn7y42_ihmtce_5zejk_usgcfxifgk  i have fetch that data in php variable mainly longitude and latitude any suggestion  thanks","clarq_33","can you post your code ?","{}","",""
"3TFJJUELSHZ1OYM9PVPGLYSJN3K2CD","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:18 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:18 PST 2020","","","37Z929RLGAID2Y3CVY4EQA07AAEST5","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:03:38 PDT 2020","Wed Oct 28 19:03:40 PDT 2020","Sat Oct 31 19:03:40 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_35","! [ enter image description here][1 ]    [ 1 ] : http://i.stack.imgur.com/r5w3i.png  we moved the site from one domain to another domain .  but after moving , admin panel is not moving properly .  we changed the doamin name in core _ config_data  please give me some solution","clarq_35","can you share your code ?","{}","",""
