"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.input_meta","Input.input_text","Input.clarq_meta","Input.clarq_text","Answer.Comments","Answer.adequacy_cb","Answer.fluency_cb","Approve","Reject"
"3M0556243SU4GWVC2GD1LSGKWJIFNO","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:40:29 PST 2020","1","BatchId:299417;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:40:29 PST 2020","","","3PWWM24LHT81ZFUQYLED8WRGY4F82G","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:41:21 PST 2020","Sun Nov 08 20:41:26 PST 2020","Wed Nov 11 20:41:26 PST 2020","Wed Nov 11 20:41:28 PST 2020","","","5","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_11","i 'm very new to magento , i have magento_2.3-ee , i 'm using ubuntu-16.4 , i created a virtual host , extract magento_2.3 folder in it , now when i type and hit url ` mg.local ` , i get blank white page ...  also when i type this command to switch to developer mode ` sudo php bin / magento deploy : mode : set developer ` i get this error ` there are no commands defined in the "" deploy : mode "" namespace . `  thanks in advance .","clarq_11","did you try ` sudo apt - get ` ?","{}","0","0"
"3KLL7H3EGDB12XVRZXNSYUMAY1XHV5","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:40:09 PST 2020","1","BatchId:299417;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:40:09 PST 2020","","","3JPSL1DZ5T9B7PCYH2WBWB09ZN6AND","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:42:54 PST 2020","Sun Nov 08 20:43:03 PST 2020","Wed Nov 11 20:43:03 PST 2020","Wed Nov 11 20:43:28 PST 2020","","","9","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_12","i 've added an image to my home page and when i preview the home page from cms pages in the admin the image is responsive .  when i click on my logo the page is then fully responsive all except the image ?  the url ends index.php/home when i preview from the cms pages panel and when i click the logo the home url key is gone ?","clarq_12","can you post your code ?","{}","1","1"
"3RWB1RTQDJXV42X2AHKNFP4T9U68PW","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:40:09 PST 2020","1","BatchId:299417;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:40:09 PST 2020","","","3KOPY89HM9CF4EMSTPP9GW5MKT93J6","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:41:29 PST 2020","Sun Nov 08 20:41:40 PST 2020","Wed Nov 11 20:41:40 PST 2020","Wed Nov 11 20:42:28 PST 2020","","","11","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_13","i want to put attribute selection at the time of creating simple product like "" configurable product "" . when admin select attributes only those attribute can be display at the time of product creation from admin panel . so how can i achieve this functionality . any idea and help will be appreciate .  i am using magento version : 1.9.3.4 .","clarq_13","do you want to create a custom file ?","{}","0","1"
"3TKSOBLOHLQC26UZUOMWB7P50WCBBD","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:40:09 PST 2020","1","BatchId:299417;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:40:09 PST 2020","","","3LOTDFNYA89WQA2KKJ9Q6VORPFNFWM","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:45:09 PST 2020","Sun Nov 08 20:45:12 PST 2020","Wed Nov 11 20:45:12 PST 2020","Wed Nov 11 20:45:28 PST 2020","","","3","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_14","is there a quick way to check the name of an object . for example , if i do ...      $ product = mage::getmodel('catalog / product')- > ... ;  how can i get check to see it is a ` mage_catalog_model_product ` for ` $ product ` ?","clarq_14","what do you mean by ` <unk> ` ?","{}","0","0"
"3X2LT8FDHWSLOBU3M3YI7JCP2R98WR","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:40:29 PST 2020","1","BatchId:299417;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:40:29 PST 2020","","","3N2BF7Y2VR4KZUZCB7R30IYD7SMHMV","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:44:41 PST 2020","Sun Nov 08 20:44:45 PST 2020","Wed Nov 11 20:44:45 PST 2020","Wed Nov 11 20:45:28 PST 2020","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_15","i installed ` magento2.2 ` . after installing when i visit the site , it shows  > 500 internal server error  the same for admin section as well .  i removed my .htaccess from root folder and tried . this time around front end loads without ` css ` and ` js ` , but admin section shows  > 404 not found  can someone help ?  i referred below but no luck .  https://magento.stackexchange.com/questions/106838/css-and-admin-panel-not-working-in-magento-2-community-edition","clarq_15","did you try ` <unk> ` ?","{}","0","0"
"3S829FDFT2BCU6VKDG5KVU4XMKCDXV","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:40:12 PST 2020","1","BatchId:299417;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:40:12 PST 2020","","","3WETL7AQWUI7XF774NLFFMMH2SE53M","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:42:28 PST 2020","Sun Nov 08 20:42:32 PST 2020","Wed Nov 11 20:42:32 PST 2020","Wed Nov 11 20:43:28 PST 2020","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_16","how can i add a label to checkout addresses fields ?  [ ! [ enter image description here][1]][1 ]    [ 1 ] : https://i.stack.imgur.com/ltvpd.png","clarq_16","what do you mean by "" <unk> "" ?","{}","0","0"
"3O2Y2UIUCQ438QA953LLT0ZG2ODFKJ","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:40:13 PST 2020","1","BatchId:299417;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:40:13 PST 2020","","","3U84XHCDIDNQMPA0BPXEEVLIHRI4ZD","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:41:26 PST 2020","Sun Nov 08 20:41:29 PST 2020","Wed Nov 11 20:41:29 PST 2020","Wed Nov 11 20:42:28 PST 2020","","","3","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_17","tried to add the following code to add validation for street , but it 's not work . how to add the validation for street ? thanks .                                             true","clarq_17","what do you mean by "" <unk> "" ?","{}","0","0"
"3E24UO25QZ0QFO2D22AA6B3CTUK6OR","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:40:13 PST 2020","1","BatchId:299417;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:40:13 PST 2020","","","34S6N1K2ZWT0TCHRBVQO05JO7NWHLT","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:44:24 PST 2020","Sun Nov 08 20:44:29 PST 2020","Wed Nov 11 20:44:29 PST 2020","Wed Nov 11 20:45:28 PST 2020","","","5","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_18","i 've just made a module with a controller and routes , the page loads fine and some head elements are present ... however they are no blocks on the page - is this normal ? why does n't default.xml layout apply to this page ( defined in other places )  i have no layout files in this module yet .","clarq_18","what do you mean by "" <unk> "" ?","{}","0","0"
"3QREJ3J4337P8IK5REOJOD40ZKZKLT","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:40:13 PST 2020","1","BatchId:299417;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:40:13 PST 2020","","","3U5NZHP4LSCQKXWP3NJVHMS8CXXHPR","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:45:13 PST 2020","Sun Nov 08 20:45:17 PST 2020","Wed Nov 11 20:45:17 PST 2020","Wed Nov 11 20:45:28 PST 2020","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_19","in my magneto mobile homepage . featured product slider not working properly .  when i add this code to my mobile_homepage static block it will work only once . when i try to add another category with this code . slider is not working . it will show product big images . url ( test.blingers.in )  {{block type=""mpanel / products "" products_count=""10 "" title=""school uniform "" category_id=""377 "" template=""cms / home / featured_products.phtml""}}","clarq_19","can you share your code ?","{}","0","1"
"3AQN9REUTFQ1UBLUICRME8B6OQ6DY1","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:40:13 PST 2020","1","BatchId:299417;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:40:13 PST 2020","","","3CN4LGXD5YYQHZ0VF3VV0OCGBXE4YM","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:40:56 PST 2020","Sun Nov 08 20:41:04 PST 2020","Wed Nov 11 20:41:04 PST 2020","Wed Nov 11 20:41:28 PST 2020","","","8","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_20","how to get product i d but this product in which category and this category how to get product i d i want to set entity i d thru get category i d please say any way   .. :) advance thank you .. please help me ..","clarq_20","what do you want to achieve ?","{}","0","1"
"34R3P23QHSBEHMVWP7SOKW5O5AZHWF","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:40:13 PST 2020","1","BatchId:299417;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:40:13 PST 2020","","","3N1FSUEFL6ANJO54J78HN32FT98D4N","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:43:20 PST 2020","Sun Nov 08 20:43:25 PST 2020","Wed Nov 11 20:43:25 PST 2020","Wed Nov 11 20:43:28 PST 2020","","","5","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_21","i tried to follow steps according to this link : https://magecomp.com/blog/add-custom-tab-in-customer-account-section-magento-2/  but nothing added , could anybody help me please ?","clarq_21","what do you mean by "" <unk> "" ?","{}","0","0"
"30IRMPJWDZT0BGFIWYLFAPDZ5COKRJ","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:40:29 PST 2020","1","BatchId:299417;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:40:29 PST 2020","","","3LQ8PUHQFM2Y3B9LQSTB8PRWQJ2HIF","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:43:30 PST 2020","Sun Nov 08 20:43:35 PST 2020","Wed Nov 11 20:43:35 PST 2020","Wed Nov 11 20:44:28 PST 2020","","","5","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_22","i want to show some extra data on product list page so i override the vendor\magento\module - catalog\block\product\listproduct.php . for this i refer http://magento.stackexchange.com/questions/96642/add-custom-block-on-listing-page-magento2 . it work .  but i need to call my helper function in my override block file . created new file name listproduct.php in app\code\vendor\module_name\block\product      namespace vendor\module_name\block\product ;       class listproduct extends \magento\catalog\block\product\listproduct       {        // i need to call my module helper function here :           public function test ( ) {            }       }  how can i call my helper function inside this block file . thanks","clarq_22","can you post your code ?","{}","0","0"
"3XABXM4AJ1FG4EYHAUZCFUU3EQS8QN","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:40:13 PST 2020","1","BatchId:299417;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:40:13 PST 2020","","","33C7UALJVM8UAUCUFHEZ3DHB6Y181Z","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:41:11 PST 2020","Sun Nov 08 20:41:16 PST 2020","Wed Nov 11 20:41:16 PST 2020","Wed Nov 11 20:41:28 PST 2020","","","5","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_23","4444333322221111 //   here how to get a value dynamically            what is the format of get a value dynamically in xml field","clarq_23","what do you mean by "" <unk> "" ?","{}","0","0"
"391JB9X4ZYI9E02QRQPYOQJPZPPKMV","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:40:15 PST 2020","1","BatchId:299417;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:40:15 PST 2020","","","33CUSNVVNOMCLUWFE2NEIN4JK4788J","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:44:50 PST 2020","Sun Nov 08 20:44:55 PST 2020","Wed Nov 11 20:44:55 PST 2020","Wed Nov 11 20:45:28 PST 2020","","","5","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_24","i created sub - store and displayed all products on all new stores as :  go to your manage products page , click select all , change the action dropdown to say "" change attributes "" and click submit . then , on the websites tab , make sure your new site is checked in the "" add product to websites "" area , and click save .  requirement : all set well but products images are not displaying same like main website . hoe to display images on product - list and product - detail pages ?","clarq_24","do you want to do this ?","{}","0","1"
"309D674SHZVVCBM58OIRMRVNIHCBCK","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 20:40:15 PST 2020","1","BatchId:299417;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 20:40:15 PST 2020","","","3LWJHTCVCDWR6D6Y8AAKE6651E6FQI","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:42:21 PST 2020","Sun Nov 08 20:42:28 PST 2020","Wed Nov 11 20:42:28 PST 2020","Wed Nov 11 20:43:28 PST 2020","","","7","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_25","hello i m new to magento and not so familiar with magento i have requirement assign a category to new products automatically  thanks in advance for help","clarq_25","what do you want to achieve ?","{}","0","1"
